model,config,instance,threads,cpu_binding,spec,prompt_idx,tokens_generated,time_ms,tokens_per_sec
M2.7-Q4XL-mlock,C_2x96t,n0,96,node0,ngram_dm64,0,0,22,0.00
M2.7-Q4XL-mlock,C_2x96t,n1,96,node1,ngram_dm64,0,0,20,0.00
M2.7-Q4XL-mlock,C_2x96t,n0,96,node0,ngram_dm64,1,0,19,0.00
M2.7-Q4XL-mlock,C_2x96t,n1,96,node1,ngram_dm64,1,0,19,0.00
M2.7-Q4XL-mlock,C_2x96t,n0,96,node0,ngram_dm64,2,0,21,0.00
M2.7-Q4XL-mlock,C_2x96t,n1,96,node1,ngram_dm64,2,0,19,0.00
