nemotron_diff14_q8_buun_mi210	0
nemotron_nano_q8_mi210	0
qwable_iq4xs_mi210	0
qwable_q8_mi210	0
qwen25_coder14_mi210	0
qwen35_9b_mtp_mi210	0
minicpm_q4_mi210	0
qwen3_vl8_text_mi210	0
bonsai_8b_mi210	0
bonsai_27b_q1_mi210	0
