timestamp,protocol_id,model,registry_key,np,success_count,total_count,error_rate,wall_seconds,tasks_per_hour,aggregate_predicted_tps,predicted_tokens_total,prompt_tokens_total,per_request_tps_mean,per_request_tps_stdev,p50_latency_ms,p95_latency_ms,ttft_ms,model_path
2026-07-07T04:38:16.784206+00:00,P-BENCH-3,qwen36_27b_q8,qwen36_27b_q8,1,43,43,0.0,7699.121281990956,20.106190606724596,1.0663554578889467,8210,8543,1.1019295410513936,0.05944123884803546,239801.7087749904,240908.17197499564,2285.3398519800976,/mnt/raid0/llm/models/Qwen_Qwen3.6-27B-Q8_0.gguf
2026-07-07T05:45:31.862577+00:00,P-BENCH-3,qwen36_27b_q8,qwen36_27b_q8,2,43,43,0.0,4002.450785956986,38.676303164833875,2.052242598165022,8214,8543,1.0917653469846902,0.053307815252580576,243160.4278619634,249345.23264400195,2583.415511995554,/mnt/raid0/llm/models/Qwen_Qwen3.6-27B-Q8_0.gguf
2026-07-07T06:21:31.336875+00:00,P-BENCH-3,qwen36_27b_q8,qwen36_27b_q8,4,43,43,0.0,2131.783276445989,72.61526146226058,3.8531121295284776,8214,8543,1.06095549841122,0.07226427750611025,247157.14028000366,267278.8574449951,2340.0250370032154,/mnt/raid0/llm/models/Qwen_Qwen3.6-27B-Q8_0.gguf
2026-07-07T06:47:29.836710+00:00,P-BENCH-3,qwen36_27b_q8,qwen36_27b_q8,8,43,43,0.0,1523.1300873220316,101.6328160598347,5.390215890511905,8210,8543,0.8729342275135187,0.19679342126081445,309201.53297198704,356033.18181599025,2435.890441003721,/mnt/raid0/llm/models/Qwen_Qwen3.6-27B-Q8_0.gguf
2026-07-07T07:08:54.949155+00:00,P-BENCH-3,qwen36_27b_q8,qwen36_27b_q8,16,43,43,0.0,1242.1450291969813,124.62312883067663,6.8132140781267205,8463,8543,0.7421662059742709,0.24488110555724596,327825.6643220084,673962.0990069816,2664.5732729812153,/mnt/raid0/llm/models/Qwen_Qwen3.6-27B-Q8_0.gguf
