timestamp,protocol_id,model,registry_key,np,success_count,total_count,error_rate,wall_seconds,tasks_per_hour,aggregate_predicted_tps,predicted_tokens_total,prompt_tokens_total,per_request_tps_mean,per_request_tps_stdev,p50_latency_ms,p95_latency_ms,ttft_ms,model_path
2026-07-03T19:16:26.676215+00:00,P-BENCH-3,qwen36_q8_0,qwen36_q8_0,1,43,43,0.0,267.8329814860044,577.9721345038645,21.259517660626642,5694,8543,26.346038720345803,1.7078147148983893,7043.262259001494,12312.048335996224,1389.218370008166,/mnt/raid0/llm/models/Qwen_Qwen3.6-35B-A3B-Q8_0.gguf
2026-07-03T19:19:42.117487+00:00,P-BENCH-3,qwen36_q8_0,qwen36_q8_0,2,43,43,0.0,184.4871206060052,839.0829641197248,28.880064811562622,5328,8543,19.112351434502738,2.3098784062243687,2755.0382390036248,17949.626435001846,1396.9841100042686,/mnt/raid0/llm/models/Qwen_Qwen3.6-35B-A3B-Q8_0.gguf
2026-07-03T19:23:06.949860+00:00,P-BENCH-3,qwen36_q8_0,qwen36_q8_0,4,43,43,0.0,194.39578022100613,796.3135816220384,27.28454287418147,5304,8543,9.12390094198967,2.4203051154545423,4704.085370001849,38810.41421000555,1402.3330389900366,/mnt/raid0/llm/models/Qwen_Qwen3.6-35B-A3B-Q8_0.gguf
2026-07-03T19:26:32.260270+00:00,P-BENCH-3,qwen36_q8_0,qwen36_q8_0,8,43,43,0.0,193.73550682599307,799.0275119729928,27.50141204000068,5328,8543,4.4663025790922815,1.362729650487374,13526.100623988896,66167.85156499827,1652.4153359932825,/mnt/raid0/llm/models/Qwen_Qwen3.6-35B-A3B-Q8_0.gguf
2026-07-03T19:29:46.698809+00:00,P-BENCH-3,qwen36_q8_0,qwen36_q8_0,16,43,43,0.0,182.82315598399146,846.7198761931161,29.14291666897237,5328,8543,2.6560371866312638,0.8161864017108155,23172.418780988664,109692.10875200224,1664.2235180042917,/mnt/raid0/llm/models/Qwen_Qwen3.6-35B-A3B-Q8_0.gguf
