timestamp,protocol_id,cell_id,model_key,quant,config_id,np,n_instances,total_streams,success_count,total_count,error_rate,wall_seconds,tasks_per_hour_raw,tasks_per_hour_trimmed,aggregate_predicted_tps,p50_latency_ms,p95_latency_ms,ttft_p50_ms,ttft_p95_ms,draft_accept_rate,kv_unified,ggml_iqk,live_affinity_verified,decision_grade,cell_error
2026-07-23T19:21:01.069645+00:00,P-BENCH-3,qwen36_q8_0-C1-np1-scout,qwen36_q8_0,Q8_0,C1,1,1,1,43,43,0.0,170.87493030517362,905.92575355282,903.5001186416303,13.22019558963708,4441.202659159899,5775.10735206306,1085.1286021061242,1825.2444630488753,0.7369604316546763,False,1,True,False,
2026-07-23T19:23:18.191867+00:00,P-BENCH-3,qwen36_q8_0-C1-np16-scout-kvu,qwen36_q8_0,Q8_0,C1,16,1,16,43,43,0.0,124.80524204508401,1240.3325169954066,501.173625045082,17.387090193023464,45560.093304142356,68327.52799591981,8383.387438952923,19616.68206495233,0.579030350808041,True,1,True,False,
2026-07-23T19:25:51.117342+00:00,P-BENCH-3,qwen36_q8_0-C1-np16-scout,qwen36_q8_0,Q8_0,C1,16,1,16,43,43,0.0,140.4893525999505,1101.8628610297583,412.31756697937567,16.079510355724963,50237.84461803734,74485.23801402189,8986.208949005231,18281.09427704476,0.5203938115330521,False,1,True,False,
2026-07-23T19:28:22.912513+00:00,P-BENCH-3,qwen36_q8_0-C1-np2-scout,qwen36_q8_0,Q8_0,C1,2,1,2,36,43,0.16279069767441862,140.1966814910993,924.4156040043498,1103.6653456170397,13.074489214043002,7468.588946852833,9542.770033003762,1735.293378122151,2572.6312089245766,0.7330391616105901,False,1,True,False,
