timestamp,protocol_id,cell_id,model_key,quant,config_id,np,n_instances,total_streams,success_count,total_count,error_rate,wall_seconds,tasks_per_hour_raw,tasks_per_hour_trimmed,aggregate_predicted_tps,p50_latency_ms,p95_latency_ms,ttft_p50_ms,ttft_p95_ms,draft_accept_rate,kv_unified,ggml_iqk,live_affinity_verified,decision_grade,cell_error
2026-07-23T20:54:17.171227+00:00,P-BENCH-3,qwen36_27b_q8-C1-np1-scout-full-e1parity,qwen36_27b_q8,Q8_0,C1,1,1,1,43,43,0.0,393.10375777911395,393.78916364107243,391.1710976212869,6.168854792180882,9546.116915997118,12933.65309596993,2550.7458648644388,6013.2131250575185,0.7310889443059019,False,1,True,False,
2026-07-23T20:59:03.032181+00:00,P-BENCH-3,qwen36_27b_q8-C1-np1-scout-full,qwen36_27b_q8,Q8_0,C1,1,1,1,43,43,0.0,269.60566663905047,574.171907919306,574.9406142627523,5.029567875572216,4866.3695740979165,11755.310508888215,2692.219205200672,5981.723906006664,0.8217592592592593,False,1,True,False,
2026-07-23T21:02:41.566607+00:00,P-BENCH-3,qwen36_27b_q8-C1-np1-scout,qwen36_27b_q8,Q8_0,C1,1,1,1,43,43,0.0,205.99468573904596,751.4756967861813,751.912225886379,6.582694088127014,3883.9787610340863,9018.254854949191,2425.1374630257487,5133.85581295006,0.8217592592592593,False,1,True,False,
2026-07-23T21:06:20.893322+00:00,P-BENCH-3,qwen36_27b_q8-C1-np16-scout,qwen36_27b_q8,Q8_0,C1,16,1,16,43,43,0.0,198.22604382201098,780.9266482611961,383.62762511777606,6.840675290970167,58602.97500202432,142873.1679150369,18706.916566938162,42910.17829696648,0.5626463700234192,False,1,True,False,
2026-07-23T21:09:47.617238+00:00,P-BENCH-3,qwen36_27b_q8-C1-np2-scout,qwen36_27b_q8,Q8_0,C1,2,1,2,43,43,0.0,191.6033470800612,807.9190805331654,794.3473897421169,7.077120627926177,7143.680800218135,17602.106924168766,3997.2091550007463,6963.486313819885,0.8085430968726163,False,1,True,False,
2026-07-23T21:13:26.346973+00:00,P-BENCH-3,qwen36_27b_q8-C1-np32-scout,qwen36_27b_q8,Q8_0,C1,32,1,32,43,43,0.0,191.04373270389624,810.2856754789682,0.0,5.647921471846296,111870.08782685734,190163.84546994232,47957.23383594304,122191.56999699771,0.602803738317757,False,1,True,False,
2026-07-23T21:16:44.490373+00:00,P-BENCH-3,qwen36_27b_q8-C1-np4-scout,qwen36_27b_q8,Q8_0,C1,4,1,4,43,43,0.0,182.39146447204985,848.7239271206245,763.150124940095,7.43455843136671,14543.596637202427,35640.49973478541,5297.794439131394,13998.59654600732,0.74,False,1,True,False,
2026-07-23T21:21:15.846213+00:00,P-BENCH-3,qwen36_27b_q8-C1-np8-scout-full,qwen36_27b_q8,Q8_0,C1,8,1,8,43,43,0.0,253.2095777951181,611.3512820010893,452.557530138167,5.35524766404055,38245.217707939446,96525.91118495911,12639.126469846815,23001.128491014242,0.5922982885085575,False,1,True,False,
2026-07-23T21:24:43.822456+00:00,P-BENCH-3,qwen36_27b_q8-C1-np8-scout,qwen36_27b_q8,Q8_0,C1,8,1,8,43,43,0.0,190.09885671781376,814.3131561795133,625.0504422018533,7.13313074792907,32807.22545599565,69677.27280803956,10150.66744107753,20232.42581007071,0.6523716699155295,False,1,True,False,
2026-07-23T21:28:15.501420+00:00,P-BENCH-3,qwen36_27b_q8-C1b-np1-scout,qwen36_27b_q8,Q8_0,C1b,1,2,2,43,43,0.0,185.24849687307142,835.6343107391899,842.5539221432608,7.31989745066112,6880.164274945855,17280.15207219869,3737.125563202426,8090.838300995529,0.8268633540372671,False,1,True,False,
2026-07-23T21:31:34.743493+00:00,P-BENCH-3,qwen36_27b_q8-C1b-np16-scout,qwen36_27b_q8,Q8_0,C1b,16,2,32,43,43,0.0,157.36023851390928,983.730079859513,0.0,8.617170466986432,84963.33520906046,156062.56166589446,55741.590023972094,71083.55917898007,0.6572923479398299,False,1,True,False,
2026-07-23T21:34:49.821772+00:00,P-BENCH-3,qwen36_27b_q8-C1b-np2-scout,qwen36_27b_q8,Q8_0,C1b,2,2,4,43,43,0.0,164.85905191884376,938.9839271683087,903.870031704011,8.225208044187509,14525.631217984483,35045.934478985146,6553.093574009836,9981.84327292256,0.8096330275229358,False,1,True,False,
2026-07-23T21:38:01.429382+00:00,P-BENCH-3,qwen36_27b_q8-C1b-np4-scout,qwen36_27b_q8,Q8_0,C1b,4,2,8,43,43,0.0,160.36942598898895,965.2712731579438,754.2133387988173,8.455477043941677,25684.421174926683,56434.54031297006,11097.691097995266,18074.35058406554,0.7111111111111111,False,1,True,False,
2026-07-23T21:41:10.027869+00:00,P-BENCH-3,qwen36_27b_q8-C1b-np8-scout,qwen36_27b_q8,Q8_0,C1b,8,2,16,43,43,0.0,153.4788783818949,1008.6078399323313,502.4668634333711,8.835091931190188,51030.61364707537,117398.51667988114,18489.516882924363,36163.96221984178,0.6198867212083071,False,1,True,False,
2026-07-23T21:44:57.461181+00:00,P-BENCH-3,qwen36_27b_q8-C2-np1-scout,qwen36_27b_q8,Q8_0,C2,1,2,2,43,43,0.0,189.083475766005,818.686029399885,809.1516616466535,7.171435761409845,6461.263305041939,20635.865750024095,4019.995035137981,10777.042579138651,0.8250773993808049,False,1,True,False,
2026-07-23T21:48:28.252154+00:00,P-BENCH-3,qwen36_27b_q8-C2-np16-scout,qwen36_27b_q8,Q8_0,C2,16,2,32,43,43,0.0,167.15228915400803,926.1015854672079,0.0,8.112362725410424,91709.1145219747,164652.67183608375,67690.52867498249,74180.53304892965,0.6366559485530546,False,1,True,False,
2026-07-23T21:51:35.328213+00:00,P-BENCH-3,qwen36_27b_q8-C2-np2-scout,qwen36_27b_q8,Q8_0,C2,2,2,4,43,43,0.0,153.43582225497812,1008.8908686705174,927.6379047678153,8.837571175175851,12606.108210980892,26944.859648821875,6215.8861451316625,12002.612327923998,0.8183217859892224,False,1,True,False,
