timestamp,protocol_id,cell_id,model_key,quant,config_id,np,n_instances,total_streams,success_count,total_count,error_rate,wall_seconds,tasks_per_hour_raw,tasks_per_hour_trimmed,aggregate_predicted_tps,p50_latency_ms,p95_latency_ms,ttft_p50_ms,ttft_p95_ms,draft_accept_rate,kv_unified,ggml_iqk,live_affinity_verified,decision_grade,cell_error
2026-07-23T20:13:14.432818+00:00,P-BENCH-3,qwen36_q8_0-C1b-np4-scout,qwen36_q8_0,Q8_0,C1b,4,2,8,43,43,0.0,139.54940940602683,1109.28452265678,830.7695557061509,9.129382957782541,16695.242947898805,55650.738567113876,9519.743318203837,12200.650379993021,0.7354056103108415,False,1,True,False,
2026-07-23T20:15:48.002801+00:00,P-BENCH-3,qwen36_q8_0-C1b-np8-scout,qwen36_q8_0,Q8_0,C1b,8,2,16,43,43,0.0,129.2412718469277,1197.7598006257926,584.1595267400767,9.857532209284624,34933.99617401883,98421.89167579636,15937.279490055516,23889.111931901425,0.6546212647671994,False,1,True,False,
2026-07-23T20:17:47.877359+00:00,P-BENCH-3,qwen36_q8_0-C2-np1-scout,qwen36_q8_0,Q8_0,C2,1,2,2,43,43,0.0,100.53965163882822,1539.6910321123148,1548.5496165568454,12.671617408986362,3409.675858914852,10904.60218093358,1647.4542131181806,2831.7497598472983,0.8334721065778518,False,1,True,False,
2026-07-23T20:19:44.583747+00:00,P-BENCH-3,qwen36_q8_0-C2-np16-scout,qwen36_q8_0,Q8_0,C2,16,2,32,43,43,0.0,90.69977363105863,1706.7297282315521,0.0,14.04634156180231,41573.64205294289,89799.3236980401,27943.347587948665,35108.348307199776,0.6683168316831684,False,1,True,False,
2026-07-23T20:21:36.830045+00:00,P-BENCH-3,qwen36_q8_0-C2-np2-scout,qwen36_q8_0,Q8_0,C2,2,2,4,43,43,0.0,89.547985146055,1728.6821110214523,1622.6738053974327,14.227009104918153,5811.889410018921,19106.671198038384,2888.591789873317,5267.431545071304,0.8143908421913328,False,1,True,False,
2026-07-23T20:23:26.450148+00:00,P-BENCH-3,qwen36_q8_0-C2-np4-scout,qwen36_q8_0,Q8_0,C2,4,2,8,43,43,0.0,84.7537093469873,1826.4687314892444,1516.9970814972585,15.031790464582022,11010.051373159513,28902.720363112167,5598.10557612218,9437.106878031045,0.7714061272584446,False,1,True,False,
2026-07-23T20:25:21.969118+00:00,P-BENCH-3,qwen36_q8_0-C2-np8-scout,qwen36_q8_0,Q8_0,C2,8,2,16,43,43,0.0,90.10743853799067,1717.9491783548362,868.9322996854552,14.138677346408667,27150.132309878245,75098.1881050393,11029.850616119802,17474.728833884,0.5908505154639175,False,1,True,False,
2026-07-23T20:27:29.290510+00:00,P-BENCH-3,qwen36_q8_0-C3-np1-scout,qwen36_q8_0,Q8_0,C3,1,4,4,43,43,0.0,92.0473343161866,1681.743432876125,1517.3665854664466,13.84070499666785,4797.288344008848,18274.930448969826,2933.3732209634036,5441.2184418179095,0.8370927318295739,False,1,True,False,
2026-07-23T20:29:28.795678+00:00,P-BENCH-3,qwen36_q8_0-C3-np2-scout,qwen36_q8_0,Q8_0,C3,2,4,8,43,43,0.0,81.10309736407362,1908.681727716259,1504.5690669179248,15.708401299163526,12097.173393005505,32991.18790519424,5948.59513011761,9390.178225003183,0.8087876322213181,False,1,True,False,
2026-07-23T20:31:26.562817+00:00,P-BENCH-3,qwen36_q8_0-C3-np4-scout,qwen36_q8_0,Q8_0,C3,4,4,16,43,43,0.0,76.33638589200564,2027.866504172704,1057.7039704423967,16.689288929690083,21241.922341985628,61797.20620298758,10755.07835811004,13636.764878872782,0.7152366863905325,False,1,True,False,
2026-07-23T20:33:41.125143+00:00,P-BENCH-3,qwen36_q8_0-C3-np8-scout,qwen36_q8_0,Q8_0,C3,8,4,32,43,43,0.0,87.23906223801896,1774.4344795643372,0.0,15.153762157519727,50134.562857914716,82222.66172408126,23394.964307779446,29312.791601056233,0.6315440689198144,False,1,True,False,
